         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]          [mW]          [mg]          [°C]
          5523   4.83618e+02   5.52300e+03  -3.56974e+01   9.44425e-01   4.85250e+02
          5524   4.83707e+02   5.52400e+03  -3.57089e+01   9.44274e-01   4.85333e+02
          5525   4.83791e+02   5.52500e+03  -3.57209e+01   9.44181e-01   4.85417e+02
          5526   4.83870e+02   5.52600e+03  -3.57327e+01   9.44082e-01   4.85500e+02
          5527   4.83950e+02   5.52700e+03  -3.57436e+01   9.43936e-01   4.85583e+02
          5528   4.84033e+02   5.52800e+03  -3.57528e+01   9.43821e-01   4.85667e+02
          5529   4.84119e+02   5.52900e+03  -3.57650e+01   9.43689e-01   4.85750e+02
          5530   4.84200e+02   5.53000e+03  -3.57779e+01   9.43560e-01   4.85833e+02
          5531   4.84290e+02   5.53100e+03  -3.57911e+01   9.43437e-01   4.85917e+02
          5532   4.84365e+02   5.53200e+03  -3.58028e+01   9.43296e-01   4.86000e+02
          5533   4.84446e+02   5.53300e+03  -3.58158e+01   9.43196e-01   4.86083e+02
          5534   4.84535e+02   5.53400e+03  -3.58287e+01   9.43122e-01   4.86167e+02
          5535   4.84617e+02   5.53500e+03  -3.58413e+01   9.43064e-01   4.86250e+02
          5536   4.84695e+02   5.53600e+03  -3.58547e+01   9.43105e-01   4.86333e+02
          5537   4.84776e+02   5.53700e+03  -3.58674e+01   9.43125e-01   4.86417e+02
          5538   4.84851e+02   5.53800e+03  -3.58806e+01   9.43158e-01   4.86500e+02
          5539   4.84938e+02   5.53900e+03  -3.58938e+01   9.43201e-01   4.86583e+02
          5540   4.85027e+02   5.54000e+03  -3.59107e+01   9.43424e-01   4.86667e+02
          5541   4.85105e+02   5.54100e+03  -3.59273e+01   9.43623e-01   4.86750e+02
          5542   4.85179e+02   5.54200e+03  -3.59434e+01   9.43820e-01   4.86833e+02
          5543   4.85266e+02   5.54300e+03  -3.59585e+01   9.44019e-01   4.86917e+02
          5544   4.85347e+02   5.54400e+03  -3.59715e+01   9.44314e-01   4.87000e+02
          5545   4.85426e+02   5.54500e+03  -3.59844e+01   9.44510e-01   4.87083e+02
          5546   4.85510e+02   5.54600e+03  -3.59972e+01   9.44668e-01   4.87167e+02
          5547   4.85586e+02   5.54700e+03  -3.60104e+01   9.44807e-01   4.87250e+02
          5548   4.85674e+02   5.54800e+03  -3.60270e+01   9.44790e-01   4.87333e+02
          5549   4.85753e+02   5.54900e+03  -3.60404e+01   9.44754e-01   4.87417e+02
          5550   4.85839e+02   5.55000e+03  -3.60532e+01   9.44698e-01   4.87500e+02
          5551   4.85922e+02   5.55100e+03  -3.60664e+01   9.44630e-01   4.87583e+02
          5552   4.86005e+02   5.55200e+03  -3.60759e+01   9.44456e-01   4.87667e+02
          5553   4.86088e+02   5.55300e+03  -3.60893e+01   9.44348e-01   4.87750e+02
          5554   4.86171e+02   5.55400e+03  -3.61034e+01   9.44260e-01   4.87833e+02
          5555   4.86250e+02   5.55500e+03  -3.61171e+01   9.44178e-01   4.87917e+02
          5556   4.86331e+02   5.55600e+03  -3.61294e+01   9.44135e-01   4.88000e+02
          5557   4.86414e+02   5.55700e+03  -3.61434e+01   9.44089e-01   4.88083e+02
          5558   4.86497e+02   5.55800e+03  -3.61579e+01   9.44023e-01   4.88167e+02
          5559   4.86579e+02   5.55900e+03  -3.61722e+01   9.43908e-01   4.88250e+02
          5560   4.86659e+02   5.56000e+03  -3.61875e+01   9.43681e-01   4.88333e+02
          5561   4.86736e+02   5.56100e+03  -3.62007e+01   9.43419e-01   4.88417e+02
          5562   4.86820e+02   5.56200e+03  -3.62144e+01   9.43098e-01   4.88500e+02
          5563   4.86904e+02   5.56300e+03  -3.62287e+01   9.42767e-01   4.88583e+02
          5564   4.86981e+02   5.56400e+03  -3.62402e+01   9.42281e-01   4.88667e+02
          5565   4.87066e+02   5.56500e+03  -3.62519e+01   9.41943e-01   4.88750e+02
          5566   4.87152e+02   5.56600e+03  -3.62643e+01   9.41666e-01   4.88833e+02
          5567   4.87229e+02   5.56700e+03  -3.62770e+01   9.41419e-01   4.88917e+02
          5568   4.87316e+02   5.56800e+03  -3.62884e+01   9.41345e-01   4.89000e+02
          5569   4.87401e+02   5.56900e+03  -3.62997e+01   9.41229e-01   4.89083e+02
          5570   4.87478e+02   5.57000e+03  -3.63118e+01   9.41129e-01   4.89167e+02
          5571   4.87562e+02   5.57100e+03  -3.63246e+01   9.41046e-01   4.89250e+02
          5572   4.87640e+02   5.57200e+03  -3.63366e+01   9.41064e-01   4.89333e+02
          5573   4.87732e+02   5.57300e+03  -3.63486e+01   9.41043e-01   4.89417e+02
          5574   4.87813e+02   5.57400e+03  -3.63602e+01   9.41022e-01   4.89500e+02
          5575   4.87894e+02   5.57500e+03  -3.63724e+01   9.41005e-01   4.89583e+02
          5576   4.87980e+02   5.57600e+03  -3.63848e+01   9.41011e-01   4.89667e+02
          5577   4.88056e+02   5.57700e+03  -3.63969e+01   9.41007e-01   4.89750e+02
          5578   4.88142e+02   5.57800e+03  -3.64101e+01   9.41004e-01   4.89833e+02
          5579   4.88222e+02   5.57900e+03  -3.64238e+01   9.41001e-01   4.89917e+02
          5580   4.88304e+02   5.58000e+03  -3.64391e+01   9.41002e-01   4.90000e+02
          5581   4.88389e+02   5.58100e+03  -3.64530e+01   9.41001e-01   4.90083e+02
          5582   4.88471e+02   5.58200e+03  -3.64666e+01   9.41028e-01   4.90167e+02
          5583   4.88556e+02   5.58300e+03  -3.64809e+01   9.41111e-01   4.90250e+02
          5584   4.88635e+02   5.58400e+03  -3.64957e+01   9.41234e-01   4.90333e+02
          5585   4.88716e+02   5.58500e+03  -3.65101e+01   9.41348e-01   4.90417e+02
          5586   4.88800e+02   5.58600e+03  -3.65255e+01   9.41459e-01   4.90500e+02
          5587   4.88881e+02   5.58700e+03  -3.65418e+01   9.41568e-01   4.90583e+02
          5588   4.88960e+02   5.58800e+03  -3.65600e+01   9.41714e-01   4.90667e+02
          5589   4.89044e+02   5.58900e+03  -3.65761e+01   9.41811e-01   4.90750e+02
          5590   4.89126e+02   5.59000e+03  -3.65909e+01   9.41887e-01   4.90833e+02
          5591   4.89200e+02   5.59100e+03  -3.66047e+01   9.41952e-01   4.90917e+02
          5592   4.89288e+02   5.59200e+03  -3.66189e+01   9.41943e-01   4.91000e+02
          5593   4.89366e+02   5.59300e+03  -3.66321e+01   9.41962e-01   4.91083e+02
          5594   4.89446e+02   5.59400e+03  -3.66460e+01   9.41980e-01   4.91167e+02
          5595   4.89524e+02   5.59500e+03  -3.66600e+01   9.41995e-01   4.91250e+02
          5596   4.89606e+02   5.59600e+03  -3.66731e+01   9.41990e-01   4.91333e+02
          5597   4.89695e+02   5.59700e+03  -3.66868e+01   9.41993e-01   4.91417e+02
          5598   4.89772e+02   5.59800e+03  -3.67003e+01   9.41997e-01   4.91500e+02
          5599   4.89853e+02   5.59900e+03  -3.67127e+01   9.41999e-01   4.91583e+02
          5600   4.89939e+02   5.60000e+03  -3.67217e+01   9.41887e-01   4.91667e+02
          5601   4.90025e+02   5.60100e+03  -3.67345e+01   9.41804e-01   4.91750e+02
          5602   4.90102e+02   5.60200e+03  -3.67488e+01   9.41784e-01   4.91833e+02
          5603   4.90181e+02   5.60300e+03  -3.67634e+01   9.41778e-01   4.91917e+02
          5604   4.90272e+02   5.60400e+03  -3.67792e+01   9.41719e-01   4.92000e+02
          5605   4.90349e+02   5.60500e+03  -3.67932e+01   9.41743e-01   4.92083e+02
          5606   4.90429e+02   5.60600e+03  -3.68072e+01   9.41850e-01   4.92167e+02
          5607   4.90512e+02   5.60700e+03  -3.68215e+01   9.41975e-01   4.92250e+02
